,IsHomeTeamRegulars,AwayTeamLast1Match,TotalGoalsDifference,Difference1MatchPoints,DifferenceInShoots,DifferenceInCorners,DifferenceInLastYearPosition,HomeTeamShootsMade,HomeTeamTargetShootsMade,AwayTeamTargetShootsMade,HomeTeamCorners,FTR
2523,0.0,1.0,1.279130493173421,0.11935493886276302,1.034096885101876,0.2679656828336523,-1.120786543248561,0.3410493827160493,0.2927927927927928,0.058558558558558564,0.43389830508474575,1.0
2524,0.0,0.0,1.0605738254870358,0.11935493886276302,0.2574989413390818,0.3939798268045099,-0.002635373128229737,0.441358024691358,0.527027027027027,0.08783783783783784,0.3830508474576271,1.0
2525,0.0,0.0,0.3611924888906016,0.11935493886276302,0.5708630239100339,-0.2675944290424924,0.3700816835785474,0.220679012345679,0.17567567567567569,0.2635135135135135,0.4372881355932203,1.0
2526,0.0,1.0,-1.6058175202868694,-1.4858563898424724,-0.06948966656104202,0.6145045787535106,-0.3753524298350068,0.18055555555555555,0.17567567567567569,0.3220720720720721,0.5694915254237288,0.0
2527,0.0,1.0,-0.5567455153922182,0.11935493886276302,-0.6008461543987432,-1.0236792928676377,0.9912767780898426,0.4012345679012346,0.35135135135135137,0.23423423423423426,0.3152542372881356,0.0
2528,1.0,1.0,0.9731511584124816,0.11935493886276302,1.0613459357602195,0.04744093088465155,-0.8723085054440431,0.32098765432098764,0.20495495495495492,0.11711711711711713,0.5084745762711864,0.0
2529,0.0,1.0,-0.862724850153158,-0.9507859469407272,-1.0232064396030698,-1.0236792928676377,1.6124718726011378,0.2608024691358025,0.2927927927927928,0.2927927927927928,0.4271186440677966,1.0
2530,0.0,0.0,-1.0375701843022669,0.11935493886276302,-0.464600901107025,-0.6141333249623507,-0.002635373128229737,0.16666666666666666,0.1216216216216216,0.15202702702702706,0.3491525423728813,0.0
2531,0.0,1.0,-2.611178191644244,-1.4858563898424724,-2.7398966310787203,-1.6852535487146398,2.109427948210174,0.2708333333333333,0.21283783783783786,0.3040540540540541,0.43389830508474575,0.0
2532,0.0,1.0,0.8420171578006501,-1.4858563898424724,-0.12398776787772935,-0.9291686848894948,-0.499591448737266,0.25,0.18243243243243246,0.15202702702702706,0.3288135593220339,0.0
2533,0.0,0.0,0.3611924888906016,0.11935493886276302,0.27112346666825365,-0.7086439329404939,0.4943207024808065,0.2083333333333333,0.15202702702702706,0.0912162162162162,0.5288135593220339,0.0
2534,0.0,1.0,-1.0375701843022669,-1.4858563898424724,-0.3419801731444786,0.01593739489193716,0.3700816835785474,0.35416666666666663,0.27364864864864863,0.18243243243243246,0.4542372881355932,0.0
2535,0.0,1.0,-0.9064361836904352,-1.4858563898424724,-0.614470679727915,-0.8661616129040658,1.6124718726011378,0.1875,0.21283783783783786,0.24324324324324326,0.4983050847457626,0.0
2536,0.0,1.0,-1.6495288538241466,-1.4858563898424724,-2.0722948899493003,-0.1415802850716348,0.4943207024808065,0.14583333333333331,0.060810810810810814,0.27364864864864863,0.4813559322033898,0.0
2537,1.0,1.0,0.4049038224278787,0.11935493886276302,-0.7915895090071489,0.01593739489193716,-0.3753524298350068,0.2708333333333333,0.15202702702702706,0.15202702702702706,0.4508474576271186,1.0
2538,1.0,0.0,0.9731511584124816,1.7245662675679985,1.7561967275479828,0.01593739489193716,-1.4935035999553383,0.4166666666666666,0.33445945945945943,0.060810810810810814,0.4983050847457626,1.0
2539,0.0,0.0,0.9731511584124816,1.7245662675679985,0.7752309038476113,0.20495861084822356,-0.996547524346302,0.29166666666666663,0.1216216216216216,0.1216216216216216,0.4542372881355932,0.0
2540,1.0,0.0,2.328202498068072,1.7245662675679985,1.987813658143904,0.4884904347826531,-1.2450255621508202,0.3240740740740741,0.4099099099099099,0.12612612612612611,0.5525423728813559,1.0
2541,0.0,0.3333333333333333,-1.1249928513768208,1.1894958246662537,0.09400463738901987,2.5362202743090885,-0.7480694865417841,0.28086419753086417,0.25225225225225223,0.15765765765765766,0.6135593220338983,1.0
2542,0.0,1.0,-1.8243741879732551,-0.9507859469407272,-0.3692292238028223,-0.4566156449987787,1.4882328536988787,0.1944444444444444,0.1891891891891892,0.1891891891891892,0.43389830508474575,0.0
2543,1.0,0.0,0.3611924888906016,1.7245662675679985,0.638985650555893,0.7405187227243683,-1.2450255621508202,0.3888888888888888,0.3468468468468469,0.12612612612612611,0.5864406779661017,1.0
2544,0.0,0.3333333333333333,-2.2614875233460263,0.11935493886276302,-1.486440300794912,-1.1496934368384957,1.7367108915033969,0.12962962962962962,0.0945945945945946,0.1891891891891892,0.43389830508474575,0.0
2545,0.0,0.0,1.4102644937852526,0.6544253817645083,-0.09673871721938568,0.01593739489193716,-0.12687439203048878,0.10802469135802467,0.0945945945945946,0.06306306306306306,0.5525423728813559,0.0
2546,1.0,0.3333333333333333,3.246140502350892,1.1894958246662537,1.6335759995854364,2.3787025943455165,-1.9904596755643744,0.30246913580246915,0.3153153153153153,0.0945945945945946,0.6169491525423728,1.0
2547,0.0,1.0,0.8420171578006501,-1.4858563898424724,1.5654533729395772,0.14195153886279474,-1.120786543248561,0.28086419753086417,0.28378378378378377,0.15765765765765766,0.4610169491525423,1.0
2548,1.0,0.0,2.328202498068072,0.6544253817645083,1.197591189051938,0.07894446687736595,-0.996547524346302,0.3672839506172839,0.28378378378378377,0.03153153153153153,0.559322033898305,0.0
2549,0.0,1.0,-3.7913841971507263,-0.9507859469407272,-3.1622569162830465,-2.5358490205179294,2.109427948210174,0.21604938271604934,0.25225225225225223,0.28378378378378377,0.3627118644067797,0.0
2550,1.0,1.0,2.3719138316053496,0.11935493886276302,2.3829248926898865,-0.39360857301335,-0.623830467639525,0.4251543209876543,0.2612612612612613,0.09797297297297296,0.5932203389830508,1.0
